lipid	pheno	pval	beta	std	fdr_pval
TG(50:4) [SIM]	ADA2010_Cat	0.02024641366447	0.0063250680194894	0.0027222722326317	0.19096049251716024
TG(51:0) [SIM]	ADA2010_Cat	0.3413489927963606	-0.0067210510306778	0.0070620709409512	0.6666345035787747
TG(51:1) [SIM]	ADA2010_Cat	0.278482627956756	-0.0038160937096803	0.0035203671008229	0.5928937791810903
TG(51:2) [SIM]	ADA2010_Cat	0.3773373651485947	-0.0025112199675131	0.0028439862576662	0.710181435540439
TG(52:1) [SIM]	ADA2010_Cat	0.7915574206115963	-0.0008110729527144	0.0030685129898038	0.9305845029853044
TG(52:2) [SIM]	ADA2010_Cat	0.5030686748960126	-0.001929301741957	0.0028804988418542	0.7766758865695044
TG(52:3) [SIM]	ADA2010_Cat	0.4240964303668667	-0.0022208450349878	0.0027778453018593	0.7369721318564743
TG(52:4) [SIM]	ADA2010_Cat	0.9853770817311502	-5.740764145323318e-05	0.0031318546701883	0.9941718792906696
TG(52:5) [SIM]	ADA2010_Cat	0.0360339538498737	0.0058782320537829	0.0028020382124376	0.2449135848014816
TG(53:2) [SIM]	ADA2010_Cat	0.8815865023867915	-0.0004780225450847	0.0032087261692235	0.9700758416244475
TG(54:0) [SIM]	ADA2010_Cat	0.9600063688258734	0.0004905559509866	0.0097815095933061	0.9922855368934931
TG(54:1) [SIM]	ADA2010_Cat	0.0342528423132238	0.0093354876171701	0.0044068293086521	0.24299024888868168
TG(54:2) [SIM]	ADA2010_Cat	0.2060314233188964	0.0037709868176109	0.0029811813235604	0.5302842866297319
TG(54:3) [SIM]	ADA2010_Cat	0.1162244448934522	-0.0049911389210008	0.0031761467503715	0.4125081096602033
TG(54:4) [SIM]	ADA2010_Cat	0.509985973711301	-0.0022112693318541	0.0033556558380223	0.7766758865695044
TG(54:5) [SIM]	ADA2010_Cat	0.033851891316448	-0.0066802052562262	0.0031463347616339	0.24299024888868168
TG(54:6) [SIM]	ADA2010_Cat	0.1013793649304912	-0.0063418576143824	0.0038695936706461	0.384223163891816
TG(54:7) [SIM]	ADA2010_Cat	0.4805536063677128	-0.003657064583408	0.0051834028015818	0.7634831194407845
TG(56:6) [SIM]	ADA2010_Cat	0.7386606858925009	0.0010986537114089	0.0032926358304097	0.8980251310646005
TG(56:7) [SIM]	ADA2010_Cat	0.6372624600166814	0.0014461403643693	0.0030664823663803	0.8635386353755738
TG(56:8) [SIM]	ADA2010_Cat	0.4317474387873196	0.0025086731673033	0.0031902723745281	0.7369721318564743
TG(56:9) [SIM]	ADA2010_Cat	0.5624118276855068	-0.0051030428102546	0.008808197526245	0.8137311491971673
TG(58:10) [SIM]	ADA2010_Cat	0.2050982177448224	-0.0082764251538287	0.0065295270911479	0.5302842866297319
TG(48:0) [NL-16:0]	ADA2010_Cat	0.0051653330949952	0.0158682200135059	0.0056685004800183	0.07794957216083666
TG(48:0) [NL-18:0]	ADA2010_Cat	1.4548444734854082e-06	-0.0380250423313194	0.0078714743296796	0.0006037604564964443
TG(48:1) [NL-16:1]	ADA2010_Cat	0.2076741125595259	0.0060328745964251	0.0047866255919407	0.5303677336135585
TG(48:1) [NL-18:1]	ADA2010_Cat	0.2594466775050706	-0.003876540350612	0.0034366686438009	0.5777261383636758
TG(48:2) [NL-14:0]	ADA2010_Cat	0.1057096469449557	0.0048481568260717	0.0029955503714101	0.3934484617233777
TG(48:2) [NL-14:1]	ADA2010_Cat	0.0778426626340046	-0.0127641791250762	0.007235215663523	0.3355424032218884
TG(48:2) [NL-16:1]	ADA2010_Cat	0.0960132462767369	0.0058980227163883	0.0035418960009419	0.3741361239891626
TG(48:2) [NL-18:2]	ADA2010_Cat	0.5042316334070791	-0.0022058649240265	0.0033024049339742	0.7766758865695044
TG(48:3) [NL-14:0]	ADA2010_Cat	0.0032234543079857	0.0106105802143308	0.0035982038186884	0.060806069900639345
TG(48:3) [NL-16:1]	ADA2010_Cat	0.5780361209728521	0.001993347322186	0.0035829716899271	0.818720103084415
TG(48:3) [NL-18:3]	ADA2010_Cat	0.181893711391529	0.006463433537976	0.0048401716323629	0.49363421412148384
TG(49:1) [NL-16:1]	ADA2010_Cat	0.0136472908712242	-0.024150135431742	0.0097836426350004	0.1490427818831064
TG(49:1) [NL-17:1]	ADA2010_Cat	0.7226086513360345	-0.0022522830313424	0.0063440950625699	0.8971664439050532
TG(50:0) [NL-18:0]	ADA2010_Cat	0.2416648514618806	-0.0064979059914539	0.0055482938057722	0.5666153296987596
TG(50:1) [NL-14:0]	ADA2010_Cat	0.6853661159721807	-0.0024775975857709	0.0061144205966119	0.8805476767971496
TG(50:1) [NL-16:0]	ADA2010_Cat	0.1300982092001363	0.0048631424308386	0.0032115084923646	0.43192605454445243
TG(50:1) [NL-18:1]	ADA2010_Cat	0.7950977569712026	0.0009472780192324	0.0036471861477801	0.9309177986946867
TG(50:2) [NL-14:0]	ADA2010_Cat	0.0242484868321481	0.0105478187182797	0.0046780650391404	0.20886772142732776
TG(50:2) [NL-16:1]	ADA2010_Cat	0.9756249816723394	-0.0001103009419845	0.0036095821836234	0.9941718792906696
TG(50:2) [NL-18:1]	ADA2010_Cat	0.94114337603951	-0.0002454879847165	0.0033245316180326	0.9847505517456479
TG(50:2) [NL-18:2]	ADA2010_Cat	0.9760645403929606	-0.0001344214121764	0.0044797292196582	0.9941718792906696
TG(50:3) [NL-14:0]	ADA2010_Cat	0.0059107203692001	0.0098674619530614	0.0035811328155009	0.08458444666269108
TG(50:3) [NL-14:1]	ADA2010_Cat	0.806325646884691	-0.0018879945954374	0.0076998554702696	0.9393443497840324
TG(50:3) [NL-16:1]	ADA2010_Cat	0.3872035678301074	0.0028706548024131	0.0033191630779823	0.7157660607995303
TG(50:3) [NL-18:2]	ADA2010_Cat	0.6093133526022767	-0.0014402565342502	0.0028178015711415	0.8462157101151206
TG(50:3) [NL-18:3]	ADA2010_Cat	0.2753723468307452	0.0056840271572586	0.0052096955969518	0.5928937791810903
TG(50:4) [NL-14:0]	ADA2010_Cat	0.0003754745637742	0.0124114140795096	0.0034840810547227	0.016402309891188738
TG(50:4) [NL-18:3]	ADA2010_Cat	0.0207563753947762	0.0077937020618378	0.0033679624163255	0.1935706918838679
TG(50:4) [NL-20:4]	ADA2010_Cat	0.0031054162241874	-0.0166611584026498	0.0056279861231009	0.06044285170149304
TG(51:0) [NL-16:0]	ADA2010_Cat	0.0549680747549196	0.0148899075413022	0.0077545170954888	0.2821828971452834
TG(51:1) [NL-17:0]	ADA2010_Cat	0.4010636114250072	-0.0033906270599795	0.0040370022133398	0.7171643602132806
TG(51:2) [NL-15:0]	ADA2010_Cat	0.9615679630148954	-0.0002611247019359	0.0054184700783561	0.9926634444059244
TG(51:2) [NL-17:0]	ADA2010_Cat	0.8320826557893032	-0.0008608191042788	0.0040593827907149	0.9512790692908012
TG(51:2) [NL-17:1]	ADA2010_Cat	0.7986540175955007	0.0011797606891268	0.0046243256875925	0.932691056052728
TG(52:1) [NL-18:0]	ADA2010_Cat	0.3852715013600077	-0.0028930227716968	0.0033314442612138	0.7137842547518
TG(52:1) [NL-18:1]	ADA2010_Cat	0.6572321294507999	-0.0015323585163166	0.0034528231066983	0.8709704919549978
TG(52:2) [NL-16:0]	ADA2010_Cat	0.471803233966142	-0.0027043959942251	0.0037578102775188	0.7598923869942995
TG(52:2) [NL-18:2]	ADA2010_Cat	0.2563075546673328	-0.0050781285727156	0.0044723110415	0.5777261383636758
TG(52:3) [NL-16:1]	ADA2010_Cat	0.2181207111059926	0.0056429368860028	0.0045806923729442	0.538810089934446
TG(52:3) [NL-18:2]	ADA2010_Cat	0.872242549744847	-0.0005642879904749	0.0035086090145676	0.9688113594461817
TG(52:4) [NL-16:1]	ADA2010_Cat	0.5336399872017992	0.0024796292107982	0.0039829678853296	0.7978918761621984
TG(52:4) [NL-18:2]	ADA2010_Cat	0.5386467837203293	-0.0022223662380885	0.0036138519743401	0.8012129578635722
TG(52:4) [NL-18:3]	ADA2010_Cat	0.5186102036258186	0.0020627220466121	0.0031950759835099	0.786264613866381
TG(52:5) [NL-18:3]	ADA2010_Cat	0.0043598499366905	0.0097811707004117	0.0034273416938427	0.07095442053829637
TG(52:5) [NL-20:4]	ADA2010_Cat	0.0487164776594765	-0.0082020083202379	0.0041588769936081	0.2726351641136547
TG(52:5) [NL-20:5]	ADA2010_Cat	0.0152055667991805	0.0182045571163281	0.0074935458609002	0.16124334886462272
TG(53:2) [NL-17:1]	ADA2010_Cat	0.4643852180241591	-0.0049207561534036	0.006724421761178	0.7598923869942995
TG(53:2) [NL-18:1]	ADA2010_Cat	0.3827862247158058	-0.0028020200337522	0.003209827406045	0.7135505944479689
TG(54:0) [NL-18:0]	ADA2010_Cat	0.3132441554053714	0.01166181709786	0.0115615624860846	0.6356788483776487
TG(54:1) [NL-18:1]	ADA2010_Cat	0.0123012680573813	0.0119940868066788	0.0047871624283968	0.1379736822652227
TG(54:2) [NL-18:0]	ADA2010_Cat	0.2347491960638633	0.0041970000003337	0.0035312161459373	0.5651259956604335
TG(54:2) [NL-20:1]	ADA2010_Cat	0.251314124954711	-0.0071500095165699	0.0062311191481857	0.5754701714236503
TG(54:3) [NL-18:1]	ADA2010_Cat	0.4751777017888072	-0.0027171355767325	0.0038044270247027	0.7610908460524947
TG(54:3) [NL-18:2]	ADA2010_Cat	0.3771877866834986	-0.0034963853006566	0.0039584561107232	0.710181435540439
TG(54:4) [NL-18:2]	ADA2010_Cat	0.2361983997507554	-0.0050648056716509	0.0042745707120452	0.5651259956604335
TG(54:4) [NL-20:3]	ADA2010_Cat	0.3995495851664916	0.0047577397021503	0.0056465585366531	0.7171643602132806
TG(54:5) [NL-18:3]	ADA2010_Cat	0.3513192930750328	-0.0034905405459814	0.0037442789906052	0.6820821098984517
TG(54:5) [NL-20:4]	ADA2010_Cat	0.0636209499216956	-0.0064473386573328	0.0034742094202129	0.2933632690833742
TG(54:6) [NL-18:3]	ADA2010_Cat	0.5745124900311369	0.002237868326119	0.0039854978415724	0.8167544862831634
TG(54:6) [NL-20:4]	ADA2010_Cat	0.048771115880754	-0.0068451833398628	0.0034717326607147	0.2726351641136547
TG(54:6) [NL-20:5]	ADA2010_Cat	0.2937600100419658	0.0045270861473763	0.0043108457406159	0.609552020837079
TG(54:6) [NL-22:6]	ADA2010_Cat	0.1142925848314956	0.0098831840316985	0.0062558835336928	0.4103014093734441
TG(54:7) [NL-20:5]	ADA2010_Cat	0.0491525343891391	0.0099625066962417	0.0050613106835569	0.2726351641136547
TG(54:7) [NL-22:6]	ADA2010_Cat	0.6158429328028859	0.0022937932060121	0.0045709240336862	0.8476776687004898
TG(56:6) [NL-20:4]	ADA2010_Cat	0.1043317027664757	-0.0082886414676071	0.0051010656421374	0.39006897881159835
TG(56:6) [NL-22:5]	ADA2010_Cat	0.4858510013997141	-0.0030330316398185	0.0043512916763569	0.766924199171672
TG(56:7) [NL-20:4]	ADA2010_Cat	0.0362944228079304	-0.0077509668274047	0.0036999112104777	0.2449135848014816
TG(56:7) [NL-20:5]	ADA2010_Cat	0.3811984884095696	0.0042781796513444	0.0048845052066093	0.7135505944479689
TG(56:7) [NL-22:5]	ADA2010_Cat	0.5362886899852006	-0.0027101653414963	0.0043816023735772	0.799137545220317
TG(56:7) [NL-22:6]	ADA2010_Cat	0.4361861521658925	-0.0030099773901858	0.0038649261292873	0.739977879984337
TG(56:8) [NL-20:4]	ADA2010_Cat	0.0201657413602407	-0.0100461978807996	0.0043210297013086	0.19096049251716024
TG(56:8) [NL-20:5]	ADA2010_Cat	0.4548621425019841	0.0044003602439794	0.005887027475915	0.753564028496301
TG(56:8) [NL-22:6]	ADA2010_Cat	0.4604814294293513	0.0028885985956737	0.0039131090738819	0.7580827468784762
TG(56:9) [NL-22:6]	ADA2010_Cat	0.3555979438645521	0.0044978394675831	0.0048678869075759	0.6847941842403208
TG(58:10) [NL-22:6]	ADA2010_Cat	0.0925418601291222	0.0091370902436109	0.005429443400099	0.36552860367187195
TG(58:8) [NL-22:6]	ADA2010_Cat	0.3932427256084064	-0.0043264004930778	0.0050665133957397	0.7171643602132806
TG(58:9) [NL-22:6]	ADA2010_Cat	0.2127136821383199	0.006072088365618	0.00487129900065	0.535079838196042
TG(O-50:1) [SIM]	ADA2010_Cat	0.1357724760519135	0.0068283636385713	0.0045758169588628	0.4392329692571657
TG(O-50:2) [SIM]	ADA2010_Cat	0.0829241141406799	-0.0105580605740117	0.0060861698267611	0.34630872425098447
TG(O-52:1) [SIM]	ADA2010_Cat	0.021593717931562	0.0115948327573714	0.0050432185173583	0.19695369102413693
TG(O-52:2) [SIM]	ADA2010_Cat	0.596358974547869	-0.0024279067251731	0.0045833647499117	0.8372350630838393
TG(O-54:2) [SIM]	ADA2010_Cat	0.9000135699463248	-0.0009674390272468	0.0076989336000046	0.9730420070836667
TG(O-50:1) [NL-15:0]	ADA2010_Cat	0.6004524247533671	0.0039141229072879	0.0074721739162116	0.8394950279983798
TG(O-50:1) [NL-16:0]	ADA2010_Cat	0.3852291113214545	-0.0038317047739198	0.0044119846489494	0.7137842547518
TG(O-50:1) [NL-17:1]	ADA2010_Cat	0.3644309677620744	0.0119845869483912	0.0132113418385375	0.6953510419368316
TG(O-50:1) [NL-18:1]	ADA2010_Cat	0.0025793629933046	0.020118630386315	0.0066676277303785	0.05375403641785622
TG(O-50:2) [NL-16:1]	ADA2010_Cat	0.1505784220288029	-0.0188193665833038	0.0130872101896572	0.45831693803010815
TG(O-50:2) [NL-18:1]	ADA2010_Cat	0.2743724021860981	0.0156108127228099	0.0142783069760308	0.5928937791810903
TG(O-50:2) [NL-18:2]	ADA2010_Cat	0.9140304439467848	0.0009446565304288	0.0087493546004225	0.9801618455760095
TG(O-50:3) [NL-18:2]	ADA2010_Cat	0.5060337878550498	0.0252503819589553	0.0379627309802941	0.7766758865695044
TG(O-52:0) [NL-16:0]	ADA2010_Cat	0.883865317344716	0.0012634754919147	0.0086487210997852	0.9700758416244475
TG(O-52:1) [NL-16:0]	ADA2010_Cat	0.2024007564686873	-0.0054391999299747	0.0042656204122147	0.5249769620906577
TG(O-52:1) [NL-18:1]	ADA2010_Cat	0.0009379528452076	0.0186054752994161	0.0056158287021977	0.027803602197225285
TG(O-52:2) [NL-16:0]	ADA2010_Cat	0.0035830473194167	-0.0136774262635057	0.0046906656272547	0.06339440044898098
TG(O-52:2) [NL-17:1]	ADA2010_Cat	0.1082697141595311	-0.0111452428587396	0.0069368229666251	0.4007814100196156
TG(O-52:2) [NL-18:1]	ADA2010_Cat	0.9530965333711092	0.0002255202612779	0.0038337198367342	0.991189090744052
TG(O-54:2) [NL-17:1]	ADA2010_Cat	0.6462663374421067	0.0059034205211551	0.0128609531372187	0.867962880383412
TG(O-54:2) [NL-18:1]	ADA2010_Cat	0.5666087185843012	0.0027994762207901	0.0048844510162066	0.8146680479732147
TG(O-54:3) [NL-17:1]	ADA2010_Cat	0.2689945176004036	0.0119944957498469	0.0108482419543639	0.5906493375881878
TG(O-54:3) [NL-18:1]	ADA2010_Cat	0.1766576095625374	-0.007918581128444	0.0058588635191986	0.49363421412148384
TG(O-54:4) [NL-17:1]	ADA2010_Cat	0.594687181053654	-0.0056423756293595	0.0106032924151431	0.8365938309737846
TG(O-54:4) [NL-18:2]	ADA2010_Cat	0.0653993276178349	-0.0167204950027153	0.0090702323087228	0.2982496808945218
Ubiquinone	ADA2010_Cat	0.6124807153221986	0.0055944737178168	0.0110429910528262	0.8472649895290414
CE(18:2) [+OH]	ADA2010_Cat	0.1782923111159612	-0.0193833841980765	0.0143957512691671	0.49363421412148384
CE(20:4) [+OH]	ADA2010_Cat	0.0480014939815146	-0.026122995482736	0.0132036436302773	0.2726351641136547
LPC(18:2) [+OH]	ADA2010_Cat	0.1086455629571247	-0.0211926904324129	0.0132044294829137	0.4007814100196156
LPC(20:4) [+OH]	ADA2010_Cat	0.2584607788332485	-0.020587070097897	0.0182133001521503	0.5777261383636758
LPC(22:6) [+OH]	ADA2010_Cat	0.9567518600719545	-0.0010719312063838	0.0197640883498435	0.9922855368934931
PC(34:2) [+OH]	ADA2010_Cat	0.4810863511656992	-0.0153800722539365	0.0218256971420282	0.7634831194407845
PC(36:4) [+OH]	ADA2010_Cat	1.4133928361373412e-05	0.0433670602449119	0.009965614333956	0.0023462321079879864
PC(38:6) [+OH]	ADA2010_Cat	5.013780337842913e-05	0.0472041775123585	0.011617757813521	0.005413022090708506
